userID,ISBN,bookRating
34,1594141045,9
34,1890768480,9
43,0312064845,9
45,8420633194,7
50,0316769487,7
52,0397321651,10
109,0399145060,3
125,093917345X,5
135,0300043414,7
151,0684135051,10
160,0385484518,8
210,0679457143,7
295,0345342968,8
322,0060812540,8
329,0552998478,8
340,188392930X,8
468,044990668X,6
468,076519306X,5
491,0395689961,5
601,0316769487,8
637,044020254X,7
657,0385484518,7
667,044651652X,10
728,0973428600,10
736,0060544074,8
736,0679419454,8
741,0385484518,7
759,0316769487,7
799,1585671274,10
863,0446527165,8
868,0821225553,4
878,0449211673,7
878,0679723439,9
878,0679767800,9
878,0878100016,8
878,1564783049,9
944,0316769487,8
1022,0394569296,5
1022,157064280X,7
1051,0385482485,7
1063,0316769487,4
1063,044651652X,8
1126,0872864057,8
1127,847615562X,7
1142,096965202X,9
1145,080213825X,7
1167,0380804700,7
1179,0345342968,7
1179,0889740445,5
1188,1558506462,10
1193,8408033700,5
1223,0811815730,9
1223,156504214X,8
1230,044651652X,8
1230,0671795988,8
1245,0670865729,7
1274,0140132317,7
1274,0679723439,10
1313,0446527165,9
1365,0316769487,9
1408,0312950853,6
1408,0517574993,6
1408,0895656930,10
1485,067186923X,9
1511,044100508X,7
1528,0525942726,10
1556,044651652X,8
1562,0425148297,7
1644,080213825X,8
1647,0385484518,9
1652,1563898586,8
1663,0399150439,8
1709,0316845256,5
1709,0679880909,7
1768,0345342968,9
1776,044651652X,6
1776,0679405283,10
1820,0515111716,7
1956,080213825X,6
2004,0684868865,8
2057,0684868008,6
2060,0060915544,6
2060,0316769487,10
2060,067187263X,8
2082,1585420735,7
2120,039305814X,10
2131,1573222127,7
2168,0590379305,10
2174,0316769487,10
2175,1556610130,10
2233,068816515X,7
2244,0394895894,10
2244,0671020307,5
2244,068984154X,6
2251,0345342968,7
2257,0060005424,9
2260,042513525X,7
2260,044651652X,8
2288,0316769487,7
2309,080213825X,2
2312,0345342968,9
2366,0446527165,8
2383,044990668X,3
2445,0922233209,10
2475,0385335849,7
2492,0679405283,5
2493,044651652X,3
2542,0316769487,8
2556,0385484518,10
2556,089480829X,5
2560,068984154X,7
2663,0440213320,8
2677,0380804700,9
2703,0060915544,7
2703,034543739X,6
2703,0385484518,10
2703,1565122763,9
2805,0385484518,9
2819,0060812540,5
2868,0671897519,8
2871,0060915544,7
117,044651652X,7
193,034027753X,6
215,080213825X,7
246,0140101950,8
287,0385484518,9
287,055328861X,5
421,0060915544,9
454,0385419287,10
454,0786711280,10
454,082176473X,5
454,188891419X,9
477,082171466X,7
511,0140430784,8
511,039574816X,9
524,1878825003,6
589,0345342968,10
613,037376331X,8
626,0192802453,5
630,0316769487,10
630,0393051838,8
630,0811811409,9
646,044651652X,8
649,0316769487,10
677,0385424736,5
678,0425148297,8
774,1584790466,10
794,0375421556,8
835,0385484518,7
854,044651652X,10
966,0380767597,5
991,0380978954,7
1007,080213825X,5
1078,0385501684,10
1078,0395353009,10
1078,044651652X,10
1078,0671795988,7
1078,089480829X,8
1078,0913299987,8
1137,0316769487,9
1211,0062554468,8
1213,055356854X,7
1233,0440505941,7
1248,1880685000,7
1283,0670272663,8
1298,0671008927,8
1298,0671568132,8
1323,156931778X,8
1357,044651652X,3
1376,0425169847,6
1376,0441006582,7
1376,0553801945,10
1376,0886777437,9
1378,0312864639,8
1536,0385484518,10
1543,0312141122,8
1543,0380804700,8
1543,042513024X,7
1591,037550074X,5
1596,1573226270,9
1637,0385484518,10
1637,0679419454,10
1653,0375406182,10
1667,0892965681,8
1670,0060163747,10
1694,0811811409,7
1800,038080817X,8
1922,042513525X,7
1928,0345342968,9
1929,0590307193,8
1950,0060005424,10
1960,0060915544,9
1975,0590461265,6
1981,0679419454,8
2135,0316769487,9
2138,0892965681,8
2155,0316769487,3
2159,0316769487,8
2173,039304632X,8
2187,0806947241,8
2190,082294183X,10
2222,044651652X,10
2230,089480829X,8
2325,0316769487,9
2325,0385419287,7
2325,1550549170,10
2330,0385484518,10
2391,0060915544,10
2391,0391039164,5
2401,0060915544,7
2481,0375406182,8
2481,1573222127,9
2486,0380767597,7
2520,0743418905,4
2522,0060915544,5
2548,0385484518,7
2599,0316769487,8
2614,0822954265,5
2639,0385484518,1
2688,1863502327,5
2726,0425162400,8
2726,044020254X,8
2727,081440765X,7
2754,0609809431,9
2792,006104122X,5
2792,0373073003,10
2792,0385424736,9
2792,0425148297,5
2792,0425171299,5
2815,0345342968,10
2815,042513525X,6
2864,0195116186,10
2896,0062554468,7
2898,0702227250,5
33,067186839X,9
63,0385424736,9
66,0060915544,7
66,0811824152,8
73,0006161529,8
80,1400052408,7
90,0060915544,8
108,051513306X,8
116,0060915544,8
161,0385484518,10
178,0807590967,7
180,039304632X,8
264,0385484518,8
361,0394562631,9
361,081257883X,4
418,045120767X,7
429,044651652X,8
440,089480829X,10
444,0385484518,9
451,076070130X,10
500,044651652X,8
503,0679405283,4
503,1556705573,5
505,0618154000,10
611,0385419287,8
742,0060973722,7
742,0679729453,8
745,0874777380,7
816,0316769487,5
824,0060915544,9
828,0345417054,8
841,067973452X,10
846,0802140440,8
859,044020254X,9
921,0385484518,5
994,0394555082,7
1015,1555139884,7
1047,068809368X,9
1055,0385413726,10
1055,0773730486,9
1104,0156027798,2
1124,0525237704,9
1164,0553582534,5
1286,0446527165,6
1307,0060198338,6
1319,0786866314,10
1342,038080817X,7
1354,0345358791,8
1369,007142220X,7
1379,0195069862,5
1462,185984457X,8
1476,042513525X,8
1494,0679450408,6
1532,0767905334,10
1580,0517574993,10
1617,8420633631,5
1697,0385424736,9
1716,080213825X,8
1727,0486250253,8
1728,0316602051,5
1728,044651652X,5
1728,0812694333,7
1731,068809368X,9
1735,0465090990,10
1781,156931778X,10
1791,0816738092,10
1792,0060915544,8
1828,039551083X,10
1840,0345342968,8
1840,1569716102,8
1941,051513306X,6
1941,0894805789,10
1995,044661064X,6
2020,038071843X,9
2085,0811811409,8
2126,034543739X,10
2132,0312310269,5
2148,067186923X,7
2167,044651652X,9
2283,0892966319,9
2295,067187263X,6
2298,0316769487,8
2317,0679438890,7
2339,0679767800,7
2350,080213825X,7
2355,0060915544,10
2466,2718605359,10
2523,044651652X,7
2540,006061725X,8
2543,3462015117,8
2608,0060931078,8
2705,075961525X,9
2714,0913299545,5
2735,1565843304,10
2735,1856975770,10
2776,0679457143,8
2872,034543739X,10
2878,044661064X,7
31,0060915544,9
75,013073859X,8
75,0385424736,7
76,042513525X,9
99,0316769487,3
112,044651652X,7
133,0312310269,1
143,0679414614,7
145,0671897519,7
146,0316769487,7
156,086442793X,10
206,0385484518,8
216,0679419454,10
225,0399131876,9
236,0394723430,5
257,030712908X,7
271,0446527165,9
293,0913299545,10
309,0553801945,8
351,156619024X,10
359,0399138013,5
359,0425148297,5
359,068950599X,5
379,0316769487,7
401,0060198338,9
493,0385484518,10
513,0375411089,7
523,044021632X,6
523,0684802058,8
618,0060654570,8
625,1740590929,8
636,1571741402,10
683,0316769487,10
683,0385484518,10
731,0380797526,5
734,0385468687,6
738,0394895894,8
747,044651652X,9
797,0316769487,8
802,044651652X,9
803,006019636X,10
837,0385484518,8
855,067973452X,7
896,0070522359,10
896,0394744403,5
972,075152137X,7
980,0425148297,10
1016,042513024X,8
1071,080213825X,5
1105,0316769487,10
1247,0385424736,7
1251,0873525639,5
1280,0517571064,9
1310,044651652X,10
1347,0679419454,8
1348,044651652X,1
1350,0679405283,2
1373,0060915544,7
1375,0316602051,7
1452,067086014X,7
1454,0385484518,5
1487,0061032069,9
1495,080213825X,7
1504,0879757655,7
1542,0316769487,9
1572,0316602051,6
1572,043942089X,7
1577,074343143X,8
1581,1567921892,5
1606,0345358791,7
1622,0385484518,8
1827,044661064X,5
1833,0671795988,5
1833,0786866314,10
1846,0394565614,8
1846,0679450408,6
1855,043926040X,8
1887,1887655816,9
1925,0385484518,9
1925,0460873113,8
2046,081257995X,10
2050,014044565X,5
2062,014024669X,7
2080,042513525X,10
2121,0060163747,8
2121,0525237704,9
2144,042513525X,10
2172,0316769487,6
2176,042518546X,8
2176,051513306X,8
2176,052594530X,8
2193,0226816273,7
2193,0385484518,7
2198,0451181301,8
2198,067166333X,7
2228,1570610185,7
2258,0060915544,6
2266,0671041177,8
2324,044651652X,7
2337,0385413726,9
2347,0679772871,8
2347,069109750X,8
2365,0345342968,7
2416,0316769487,9
2464,0571190766,8
2464,0805046984,7
2464,0872864057,9
2539,037575315X,10
2628,0449205061,7
2652,0971304521,8
2671,042511984X,6
2675,0966986512,9
2685,042513525X,6
2702,0152273220,6
2702,043925325X,5
2702,0525461663,10
2708,0060198338,9
2708,0385315023,6
2708,0385419287,8
2708,0897335155,8
2838,325721605X,3
2847,0451204476,10
2890,0722514549,9
19,842044202X,8
29,076111937X,10
58,0553380478,10
70,0525938362,7
123,0060915544,10
124,0002211890,7
195,0521563305,5
275,0552998478,10
330,044661064X,9
353,0425148297,8
397,0060915544,8
399,044661064X,6
458,0553576259,10
464,0345342968,9
464,0385484518,7
497,3491711061,10
497,3895430579,10
566,0394723430,7
607,0375400508,8
632,0060915544,9
632,0375406182,7
752,0060915544,7
761,044651652X,8
807,0385424736,9
883,055320663X,4
885,0385484518,10
910,039304632X,8
910,042516313X,8
910,080213825X,4
934,0446519901,5
1036,0446527165,6
1052,0345342968,10
1110,0345342968,10
1118,0345342968,10
1119,225314424X,9
1161,0810945347,8
1201,067088734X,8
1253,0393051838,8
1266,0698119738,8
1278,0679405283,7
1296,0374266441,4
1296,044651652X,7
1296,0553506501,6
1324,0316769487,8
1344,0399131876,8
1364,0345342968,8
1419,0385294638,7
1419,042514755X,7
1419,0671786113,7
1419,0671873164,9
1419,074343143X,8
1419,0812579569,6
1463,0316602051,9
1463,0553582534,9
1463,082494092X,9
1491,0375422188,9
1496,0802713920,8
1497,346202261X,1
1500,0425148297,9
1510,140003163X,6
1514,0316769487,8
1595,0395353009,8
1595,0553380478,7
1664,188495619X,10
1717,089480829X,10
1734,089480829X,8
1740,0385424736,9
1824,042513525X,10
1856,081631053X,8
1877,0385424736,5
1890,081257883X,6
1914,0316769487,10
1914,0679723439,9
1970,1567921892,7
2026,034543739X,7
2027,0446527165,10
2079,042516313X,6
2240,2901076181,10
2284,0875848702,8
2318,0345342968,8
2318,0385484518,8
2346,0345342968,10
2346,0375503862,5
2346,2060000866,9
2354,0345342968,8
2379,067003245X,5
2441,0671570331,5
2453,0385424736,8
2490,0060002069,7
2499,0670859761,5
2521,0451200438,7
2532,067945232X,9
2581,080213825X,7
2585,055356854X,10
2585,0813122171,10
2629,042513024X,9
2637,0060163747,10
2637,0060192704,10
2637,0941483088,9
2664,0380809168,6
2667,044661064X,6
2668,0679438890,6
2718,0060915544,9
2739,0385484518,9
2745,0060192704,8
2787,0345342968,5
2807,0425148297,10
2828,0385484518,10
2885,0345342968,9
7,0316769487,9
38,1563898586,7
71,1585671274,6
96,043942089X,8
96,159182298X,9
157,0968454402,10
239,0026301253,10
261,0394555082,6
261,051513306X,7
272,0316769487,1
288,0679410430,9
398,0679405283,5
398,0679450408,5
538,3550070772,1
555,315000067X,3
645,0385484518,10
662,0316602051,10
769,0316769487,1
769,044100508X,6
795,0345342968,10
814,014027684X,8
889,0385484518,10
894,0060915544,8
895,0060174986,9
895,0671888722,10
919,051513306X,8
970,0345342968,10
971,0060915544,10
1037,346202261X,8
1120,0440213320,8
1133,0393051838,9
1133,0679451145,8
1133,0811811409,8
1133,0892965681,9
1133,1565121627,7
1149,0553576259,7
1160,0060915544,10
1160,0316769487,8
1160,0394895894,8
1174,044651652X,1
1175,0448095203,7
1215,0345342968,10
1281,0895656930,5
1335,0385424736,7
1339,0316602051,9
1339,038071843X,6
1339,038529932X,7
1361,038071843X,7
1362,1865085332,8
1380,0671020307,8
1380,0671020323,8
1384,044651652X,8
1400,0316769487,10
1443,0060915544,8
1443,0345342968,9
1443,0553380478,8
1443,0942627091,10
1549,0451458001,6
1551,031218087X,6
1551,039304632X,4
1599,0060915544,7
1729,0345342968,10
1761,0385424736,8
1761,0446527165,6
1787,0679419454,7
1817,0684826631,6
1871,038529932X,7
1886,067144171X,5
2034,185984457X,7
2102,0385484518,9
2111,0345342968,6
2125,0060192704,8
2191,0345422805,8
2191,0440213320,5
2255,0373483511,5
2268,0385484518,10
2269,0553582534,5
2282,0385484518,9
2378,0684802058,8
2407,0805073337,9
2412,0316602051,5
2418,0060915544,10
2421,0385484518,8
2424,0451197550,7
2446,042513525X,8
2446,1880365669,6
2461,0525937714,9
2494,0375406182,5
2503,038542339X,10
2503,0385484518,10
2503,1850153906,7
2525,0060915544,10
2583,0316769487,10
2630,0553289314,5
2649,0385424736,8
2680,0060915544,10
2699,0345342968,9
2738,0394895894,6
2772,031286101X,6
2822,0345342968,9
2894,0385484518,10
2905,0590877437,6
79,0812216431,4
139,0385484518,9
176,0679410430,9
208,0451524802,5
284,0345401956,8
284,0752801090,8
289,0385472919,8
326,0060915544,8
344,2290324345,6
345,0921149921,5
381,0471298646,10
381,0517704927,10
402,0394744098,8
528,037312399X,7
528,0425148297,5
574,030712908X,5
578,0385482485,10
608,0385484518,8
754,0679450408,6
760,0971304521,9
787,0385424736,8
800,0945397518,7
811,0385484518,9
949,0140157352,7
1068,0385424736,10
1068,0679419454,10
1083,0802436854,6
1090,0060915544,8
1097,044651652X,3
1146,0060915544,9
1172,8830407445,9
1177,0679450408,8
1186,0345342968,8
1204,055358412X,8
1208,0316769487,7
1208,089480829X,7
1273,0786868058,8
1406,044651652X,6
1430,0380804700,6
1435,055323725X,10
1441,0060527056,3
1474,0399145060,9
1537,0679435506,4
1566,0385135548,10
1607,0385484518,9
1613,044651652X,10
1627,0679414614,10
1640,0345342968,8
1640,0590877437,9
1678,006009527X,9
1678,0399150439,7
1710,0913299545,10
1733,0316769487,10
1758,071671096X,8
1758,0803690088,7
1758,0891042857,5
1783,1558506462,9
1814,0385484518,7
1829,0385484518,7
1832,0786862556,8
1867,0882899406,7
1879,089480829X,10
1935,0385484518,7
1979,0345342968,10
1979,0674445430,8
1979,1564783286,8
2083,0451111265,7
2152,0316769487,10
2194,0380017806,10
2199,006109899X,9
2199,0312262701,8
2199,0345342968,10
2199,0373029845,9
2199,0373483511,9
2199,0425148297,10
2199,0440225183,8
2199,0446355801,9
2199,0515133620,10
2199,055357521X,9
2199,055358183X,9
2199,081172123X,5
2199,082175310X,8
2199,082175632X,9
2218,0375411089,7
2218,044651652X,8
2218,0515133620,8
2252,0385484518,8
2252,044651652X,9
2272,0671795988,7
2306,1558506462,8
2336,044651652X,10
2357,034538038X,7
2476,042511984X,7
2500,0446527165,7
2584,0525938095,7
2642,046087344X,6
2656,0316769487,8
2666,068880165X,9
2666,087951809X,9
2709,0060915544,9
2743,0394569652,5
2743,0767911660,9
2760,089480829X,5
2766,0060812540,6
2829,0380804700,9
2879,0684849216,2
172,0882899406,7
202,0399150439,10
221,0385096666,8
233,042513525X,10
233,0856487643,10
233,085648766X,10
265,0679435506,10
297,038079005X,7
315,0553506501,8
382,0345342968,10
467,287714142X,6
506,2253138622,7
510,089480829X,5
531,084395132X,9
541,0380804700,5
542,0393027406,8
563,0875424449,7
563,158542093X,7
592,089480829X,8
651,0060915544,10
688,0330305808,8
688,0395353009,10
735,0312950853,6
735,059055526X,5
740,002086910X,10
780,0062554468,5
873,1563898586,8
880,0316769487,8
899,038070384X,5
899,042511984X,5
899,042513525X,6
899,0451197550,7
899,0679405283,8
899,0688088686,6
899,0875963161,5
899,1551664364,5
922,0192836528,7
933,0679414614,7
968,0385424736,8
968,0671721135,8
968,156619024X,8
1075,006109725X,10
1130,083830642X,9
1155,042513525X,10
1171,0345342968,9
1171,1563898586,7
1322,0345342968,5
1421,157064280X,5
1440,0375406182,8
1470,0385484518,10
1524,002588591X,6
1592,0060192704,9
1593,0671721135,10
1616,0679405283,10
1642,1558687432,9
1642,1567186106,7
1719,1400031567,9
1902,1878825003,8
1974,044651652X,5
1983,0618144757,8
2017,044661064X,9
2035,0385484518,10
2064,0679450408,9
2070,0316769487,7
2136,1558506462,10
2206,0373123558,2
2210,0385484518,5
2274,0060812540,8
2276,0385479441,7
2276,0810909340,10
2301,0892552905,9
2311,0375422188,7
2377,0316769487,9
2387,0688154484,8
2415,0441225497,8
2423,0440213320,7
2468,080213825X,5
2470,0397321651,9
2470,042518546X,5
2470,1561792225,9
2470,1586601350,9
2472,0679419454,6
2506,0316602051,7
2553,0394895894,8
2654,156971357X,10
2695,0385294638,5
2700,1568362269,8
2774,0316769487,10
2774,0670849634,9
2782,0889740445,8
2808,039607507X,8
2808,0871316021,9
2817,0688067573,10
2873,037324200X,8
2895,0385484518,8
2895,044651652X,5
9,080213825X,3
35,0316769487,3
68,0385484518,9
92,014044565X,5
110,0345342968,8
230,051513306X,8
298,0374106843,8
298,1400052408,8
310,0590483455,10
325,0399150439,9
352,037379083X,7
383,0060915544,10
386,037311785X,6
394,0140157352,5
406,0060915544,6
442,0060005424,8
443,0688167845,7
457,039304632X,9
472,0316769487,8
474,0394726677,10
517,1572972076,9
519,0345422805,8
519,0449205061,6
519,0812930088,8
519,1563898586,4
598,089480829X,10
654,0345373219,5
672,0345422805,7
702,0060915544,10
744,0380613255,10
833,0446527165,7
920,227724113X,7
925,0590483455,5
930,0393322432,6
955,042516313X,8
973,0060915544,10
976,0520202775,9
1150,042513525X,10
1214,0345405404,3
1252,0954049950,10
1282,044651652X,5
1299,0684867982,6
1366,0152273220,10
1370,0393051838,6
1460,0373483511,7
1465,0345342968,10
1471,002086910X,10
1471,0070715416,10
1471,0226472035,6
1478,042511984X,8
1486,0515133620,10
1501,0060915544,7
1501,0345342968,10
1515,0679419454,9
1521,1560762608,8
1621,0679457143,5
1628,0689859368,9
1757,044651652X,8
1808,0316769487,5
1883,0345342968,9
1969,0375410198,6
2010,0316807192,6
2015,0385484518,5
2038,0399147985,8
2067,069811681X,10
2076,0590484141,10
2077,0451204476,8
2103,1563831228,8
2112,0876378599,10
2234,0449205061,5
2235,2253062820,9
2235,2253064831,9
2241,0043720455,5
2297,044651652X,6
2340,0345422805,7
2358,1564580717,9
2399,0802713920,8
2399,1856975770,10
2427,0385315023,7
2436,0385294638,5
2436,1551661683,8
2454,0060192704,9
2457,0385484518,10
2514,0385315023,8
2514,0385424736,9
2528,0201416964,5
2530,0060915544,10
2545,044651652X,10
2572,0140047433,8
2572,0553573993,5
2572,0553801945,8
2572,0679767800,7
2603,377010899X,10
2610,0375406182,8
2693,0931328020,10
2744,0060973722,8
2744,0415914817,1
2744,071346478X,9
2744,0807072125,8
2825,0929523288,7
2881,0316769487,9
2883,0385413726,10
2906,0816716366,9
51,0385484518,10
250,0062554468,8
250,042516313X,5
250,0812579569,7
258,0316769487,5
258,0345342968,8
258,0525946772,7
306,2070494497,8
350,0679450408,8
391,0385484518,10
408,0385424736,8
436,1567186106,8
448,0517580055,10
448,0671745115,8
485,006109336X,8
485,0394502523,9
485,0609809431,9
485,1573226270,7
498,0812694333,4
507,043942089X,9
512,044095777X,9
514,0316769487,7
520,089480829X,10
556,3150080126,10
562,0060277327,10
568,0316769487,9
571,0809448610,10
597,0316769487,10
631,059093970X,5
707,0869142690,6
732,0385484518,10
751,0060915544,9
772,007554508X,5
772,013327974X,5
772,0316769487,10
772,0669208868,5
772,0671020307,6
772,0671020323,5
783,067086014X,9
806,044651652X,6
808,0553573993,7
820,0316769487,6
842,0316769487,8
870,1563898586,5
897,0679413138,7
909,074340338X,9
957,0316174211,7
978,0374266441,9
978,0385484518,10
978,0684165015,7
1011,014028124X,8
1011,0316769487,10
1058,0934878420,5
1153,0609609874,9
1178,059094715X,7
1199,044651652X,8
1242,0345342968,10
1308,080213825X,6
1398,0399131876,5
1552,0670272663,8
1552,0895945398,7
1557,0870211900,8
1602,8408033700,5
1702,0345342968,9
1721,089480829X,8
1723,0805073337,4
1748,0064406768,8
1784,0761535675,8
1813,0385484518,8
1842,080213825X,8
1848,0486270661,10
1880,0316769487,5
1882,0394565614,6
1891,0385484518,10
1894,0679404864,8
1906,0316769487,6
1906,0345342968,10
1906,042513525X,9
1918,0446526339,8
1918,1550549170,8
1945,0679457143,8
1961,0425148297,9
1966,1590520378,10
1988,2070754790,8
1988,2253047422,8
1999,0399150439,8
2042,0689859368,10
2075,0345342968,7
2088,055358183X,8
2139,0316769487,6
2186,037540273X,3
2192,0385484518,9
2302,044651652X,10
2302,0684802058,5
2304,0060915544,9
2428,0679767800,8
2437,0929523288,9
2495,089480829X,10
2505,080706341X,10
2535,156931778X,10
2605,067102096X,7
2706,0684873877,10
2720,0879979968,5
2723,0395655978,8
2757,0440213320,8
2814,0884416208,10
121,051513306X,8
162,074341148X,8
218,0140430997,10
232,0060915544,6
248,0316769487,6
253,0679419454,6
260,0316769487,7
263,0345342968,7
285,1565927184,5
302,0060192704,7
302,037326173X,8
302,051509465X,8
337,0345342968,10
337,0380804700,7
337,1558740406,9
373,155661327X,10
376,0717127974,8
515,0385484518,8
590,0670857831,5
591,0451524802,7
633,0373029136,10
633,037321720X,10
633,082174089X,5
634,0373169108,10
642,044651652X,9
685,067003195X,5
743,0152273220,5
743,055310053X,9
765,0316769487,10
890,0515130990,8
946,042516313X,8
982,2060000866,8
1002,1740590929,5
1008,042513024X,8
1034,0375704930,7
1091,0679405283,7
1091,089480829X,8
1143,0140506233,6
1156,042513024X,8
1165,0385484518,8
1288,1874166188,9
1300,0385484518,10
1300,044651652X,7
1305,0679437223,8
1401,0812579569,8
1409,0618154000,9
1417,0345358791,8
1450,8437604184,6
1456,0446527165,5
1467,0670899844,9
1571,1886947597,6
1655,0316769487,5
1693,0670272663,9
1730,0316769487,8
1736,0316769487,10
1750,0374115346,10
1750,0385424736,7
1750,1565927095,8
1766,044040908X,5
1766,0553090437,5
1766,0590379305,5
1766,059055526X,7
1766,0670272663,5
1766,067175081X,5
1766,0679405283,5
1766,0816728615,5
1766,0895860198,5
1766,157064280X,5
1772,0898863171,5
1796,0316769487,10
1809,0316769487,10
1825,0385484518,8
1851,0385424736,10
1858,0811811409,10
1900,0875422942,5
1911,0525938362,7
1927,3463401347,9
1951,068984154X,8
2025,0679410430,9
2054,044651652X,9
2094,0385294638,5
2254,0316769487,2
2342,0451197550,7
2359,015507430X,5
2405,0385484518,10
2433,0140243321,8
2450,0312135653,8
2450,0345342968,9
2450,0393051870,8
2450,0684868865,8
2485,0316602051,9
2485,044661064X,9
2485,074592803X,9
2547,0892817585,5
2561,068982954X,10
2597,0060915544,9
2622,0316602051,9
2648,0395428572,10
2711,0060915544,7
2761,039555991X,7
2761,0525442936,7
2761,0679422765,7
2768,044021632X,3
2850,0375406182,7
2850,0385484518,10
2860,0060192704,8
86,051513306X,2
186,020139829X,8
237,0316769487,4
259,0316602051,8
277,0385484518,9
286,0345342968,9
319,0609809431,9
323,0029227909,10
323,0060916966,8
323,0070628572,8
323,0140157352,8
323,0674880145,9
323,0688039693,10
323,0874777380,9
323,155972448X,9
323,1896160018,10
347,0345422805,9
432,0385484518,9
433,0345433351,3
494,037540273X,8
494,037575315X,5
494,0375757902,5
494,0393049922,10
494,0449206513,5
494,0515110469,5
494,0618154000,5
494,0670272663,5
494,0670874868,5
494,0679600000,5
494,0679600922,5
494,067960166X,5
494,080840475X,5
494,0811480542,5
494,081420256X,5
494,0838315291,5
494,0940450089,5
494,1561707015,5
508,0060915544,5
536,0316769487,9
539,0345342968,7
545,0072126620,9
559,0385424736,6
567,0060915544,10
605,848437386X,6
723,0062511661,9
781,156931778X,8
782,0385484518,10
782,055320971X,10
798,0811824152,8
825,1883953154,10
840,015201344X,10
852,1586601350,7
905,0345342968,8
931,0316769487,9
984,0385424736,6
1088,000712614X,8
1098,0333233808,8
1140,0385484518,8
1140,051720679X,9
1267,0316769487,10
1573,840101512X,10
1614,158348616X,2
1662,0375410198,4
1706,0345342968,10
1778,034543739X,10
1778,0525237704,7
1802,0441009840,3
1802,051513306X,10
1811,074321675X,10
1821,0950017841,9
1860,1559638095,7
1876,0553573993,10
1904,0394895894,9
1907,0316602051,8
1934,0385484518,9
1937,0394557948,6
1937,0399150439,9
1937,0446527165,7
2052,0684802058,8
2081,0757301002,9
2117,1573222127,5
2134,0684808560,7
2170,0345342968,10
2217,014044050X,8
2226,0449211673,7
2341,0316602051,9
2351,0446527165,10
2369,1585671274,8
2393,0394569652,7
2458,0670272663,5
2537,038529932X,7
2631,0316769487,9
2634,0375411089,8
2644,068981562X,9
2686,0316769487,7
2697,089480829X,9
2710,0809248492,9
2725,0316769487,10
2731,2203001097,8
2732,044651652X,7
2736,0671721135,5
2844,091230135X,9
2851,0394583590,8
2852,0929523288,7
2866,089480829X,7
6,0345342968,9
37,0440505941,10
48,0345358791,8
244,0060915544,9
266,0140481532,8
266,0451524802,5
290,051513306X,8
290,067944078X,10
317,0812694333,8
374,0316769487,10
374,0345342968,9
378,006020432X,8
378,0061052418,8
378,0345401956,7
378,0394565614,9
378,066932972X,8
378,0765342286,8
378,0812579569,8
392,0345342968,9
392,1584850841,8
419,034077035X,8
435,0316769487,5
447,089480829X,5
487,0253215404,9
558,044651652X,7
614,2877302709,9
638,0062511661,9
639,0811811409,5
668,080213825X,4
679,082176473X,7
713,089480829X,8
733,0679413138,7
748,0375410198,7
764,0316769487,10
764,0679405283,8
849,089480829X,9
950,0316769487,10
964,0806135794,8
967,044651652X,8
969,0345342968,7
977,0446519901,6
977,0679450408,5
977,068814120X,5
1249,0062554468,8
1249,0316769487,8
1249,034543739X,5
1249,0385424736,8
1249,0679449434,7
1249,089480829X,8
1302,0385484518,10
1386,0465081991,6
1399,080213825X,10
1520,0394744551,8
1533,089480829X,10
1544,066932972X,7
1544,0882899406,5
1553,0802111165,9
1656,0816621128,6
1711,0451181301,9
1738,0316769487,8
1738,0345342968,9
1752,044661064X,9
1770,0399150439,5
1779,051509465X,9
1795,089480829X,6
1810,0316769487,5
1864,0006161529,7
1881,044651652X,10
1920,0821773704,3
1933,0385413726,8
1998,0385413726,10
2033,0446527165,10
2061,0316769487,9
2116,080213825X,5
2142,034530277X,8
2171,0385484518,8
2277,0060915544,7
2278,0060912553,5
2278,069109750X,5
2292,0345342968,10
2356,0811811409,10
2435,0521438780,5
2575,067166218X,10
2575,0767903609,10
2578,044100508X,8
2617,080213825X,4
2645,0679422765,6
2662,0380978954,9
2779,038071843X,6
2779,0892965681,10
2783,0671526715,7
2788,0375406182,4
2790,0671682288,10
2810,0451455789,9
2820,0345402030,9
2827,0515130990,8
2856,0062734423,10
2856,0345342968,10
4,0156027798,8
24,0316769487,10
24,039304632X,9
24,1567921892,10
64,0316769487,10
89,0812579569,9
122,0807072125,5
158,089480829X,10
163,0385484518,7
211,039923019X,9
241,0385484518,8
241,187398247X,10
251,0316769487,7
339,0889740445,6
390,0448095076,6
407,044651652X,4
452,087011798X,5
478,0786711280,7
551,0316769487,8
554,0609809431,5
595,0385316984,7
644,0345342968,8
669,1565121627,6
673,2253047422,8
711,044661064X,8
729,0316769487,7
729,080213825X,6
801,0385484518,8
832,043940987X,9
864,042513525X,5
864,0440213320,6
902,0679404864,5
907,1585744069,7
915,0345342968,7
924,037326173X,6
924,0385424736,6
979,0316602051,7
979,0399150439,8
995,0679451455,8
1014,044651652X,7
1060,0440213320,9
1060,0671745115,8
1065,0375400508,6
1094,0060163747,8
1121,0892965185,5
1244,0684849216,6
1246,0340680660,5
1261,0316769487,8
1275,067086014X,8
1297,0671020323,5
1309,042513525X,8
1326,1558506462,8
1388,0316769487,8
1396,0385424736,10
1396,0679449434,10
1424,0316769487,8
1446,0471298646,6
1448,089480829X,5
1516,078290369X,3
1517,0304934305,7
1522,0060915544,7
1531,1576736466,1
1634,1576736466,5
1648,0060005424,9
1672,0375726500,10
