userID,ISBN,bookRating
428,0385335849,7
203,0679405283,5
32,044651652X,3
631,0316769487,8
542,0385484518,10
733,089480829X,5
264,068984154X,7
291,0440213320,8
382,0380804700,9
410,0060915544,7
559,034543739X,6
567,0385484518,10
45,1565122763,9
287,0385484518,9
25,0060812540,5
284,0671897519,8
666,0060915544,7
639,044651652X,7
245,034027753X,6
574,080213825X,7
695,0140101950,8
246,0385484518,9
38,055328861X,5
462,0060915544,9
716,0385419287,10
420,0786711280,10
521,082176473X,5
498,188891419X,9
605,082171466X,7
128,0140430784,8
560,039574816X,9
48,1878825003,6
32,0345342968,10
399,037376331X,8
756,0192802453,5
233,0316769487,10
723,0393051838,8
78,0811811409,9
636,044651652X,8
715,0316769487,10
766,0385424736,5
31,0425148297,8
513,1584790466,10
174,0375421556,8
685,0385484518,7
244,044651652X,10
529,0380767597,5
656,0380978954,7
570,080213825X,5
324,0385501684,10
385,0395353009,10
650,044651652X,10
370,0671795988,7
102,089480829X,8
95,0913299987,8
323,0316769487,9
447,0062554468,8
792,055356854X,7
139,0440505941,7
203,1880685000,7
37,0670272663,8
38,0671008927,8
504,0671568132,8
256,156931778X,8
508,044651652X,3
504,0425169847,6
543,0441006582,7
228,0553801945,10
744,0886777437,9
286,0312864639,8
313,0385484518,10
575,0312141122,8
97,0380804700,8
374,042513024X,7
55,037550074X,5
489,1573226270,9
796,0385484518,10
367,0679419454,10
518,0375406182,10
223,0892965681,8
448,0060163747,10
576,0811811409,7
380,038080817X,8
522,042513525X,7
542,0345342968,9
369,0590307193,8
755,0060005424,10
449,0060915544,9
493,0590461265,6
420,0679419454,8
599,0316769487,9
83,0892965681,8
757,0316769487,3
147,0316769487,8
640,039304632X,8
312,0806947241,8
416,082294183X,10
475,044651652X,10
399,089480829X,8
88,0316769487,9
245,0385419287,7
565,1550549170,10
669,0385484518,10
381,0060915544,10
680,0391039164,5
14,0060915544,7
95,0375406182,8
738,1573222127,9
469,0380767597,7
544,0743418905,4
612,0060915544,5
22,0385484518,7
363,0316769487,8
241,0822954265,5
499,0385484518,1
729,1863502327,5
756,0425162400,8
459,044020254X,8
323,081440765X,7
204,0609809431,9
544,006104122X,5
131,0373073003,10
174,0385424736,9
724,0425148297,5
473,0425171299,5
183,0345342968,10
331,042513525X,6
770,0195116186,10
446,0062554468,7
299,0702227250,5
440,067186839X,9
788,0385424736,9
661,0060915544,7
272,0811824152,8
474,0006161529,8
226,1400052408,7
749,0060915544,8
99,051513306X,8
468,0060915544,8
82,0385484518,10
437,0807590967,7
662,039304632X,8
42,0385484518,8
93,0394562631,9
106,081257883X,4
105,045120767X,7
65,044651652X,8
668,089480829X,10
96,0385484518,9
14,076070130X,10
102,044651652X,8
564,0679405283,4
702,1556705573,5
461,0618154000,10
650,0385419287,8
439,0060973722,7
659,0679729453,8
377,0874777380,7
725,0316769487,5
724,0060915544,9
772,0345417054,8
117,067973452X,10
226,0802140440,8
546,044020254X,9
184,0385484518,5
305,0394555082,7
616,1555139884,7
658,068809368X,9
111,0385413726,10
635,0773730486,9
317,0156027798,2
703,0525237704,9
104,0553582534,5
349,0446527165,6
523,0060198338,6
584,0786866314,10
166,038080817X,7
72,0345358791,8
655,007142220X,7
585,0195069862,5
743,185984457X,8
20,042513525X,8
303,0679450408,6
16,0767905334,10
6,0517574993,10
648,8420633631,5
775,0385424736,9
708,080213825X,8
674,0486250253,8
776,0316602051,5
467,044651652X,5
431,0812694333,7
47,068809368X,9
322,0465090990,10
474,156931778X,10
66,0816738092,10
151,0060915544,8
680,039551083X,10
482,0345342968,8
88,1569716102,8
144,051513306X,6
400,0894805789,10
647,044661064X,6
544,038071843X,9
8,0811811409,8
644,034543739X,10
156,0312310269,5
314,067186923X,7
455,044651652X,9
715,0892966319,9
275,067187263X,6
374,0316769487,8
83,0679438890,7
528,0679767800,7
514,080213825X,7
491,0060915544,10
787,2718605359,10
786,044651652X,7
697,006061725X,8
457,3462015117,8
197,0060931078,8
131,075961525X,9
56,0913299545,5
319,1565843304,10
266,1856975770,10
215,0679457143,8
795,034543739X,10
37,044661064X,7
597,0060915544,9
96,013073859X,8
12,0385424736,7
107,042513525X,9
195,0316769487,3
263,044651652X,7
376,0312310269,1
718,0679414614,7
236,0671897519,7
25,0316769487,7
284,086442793X,10
9,0385484518,8
314,0679419454,10
545,0399131876,9
391,0394723430,5
688,030712908X,7
629,0446527165,9
534,0913299545,10
77,0553801945,8
370,156619024X,10
749,0399138013,5
128,0425148297,5
504,068950599X,5
49,0316769487,7
503,0060198338,9
742,0385484518,10
507,0375411089,7
523,044021632X,6
500,0684802058,8
198,0060654570,8
198,1740590929,8
288,1571741402,10
551,0316769487,10
549,0385484518,10
611,0380797526,5
76,0385468687,6
753,0394895894,8
101,044651652X,9
505,0316769487,8
704,044651652X,9
629,006019636X,10
489,0385484518,8
786,067973452X,7
666,0070522359,10
245,0394744403,5
338,075152137X,7
153,0425148297,10
79,042513024X,8
200,080213825X,5
122,0316769487,10
325,0385424736,7
769,0873525639,5
612,0517571064,9
480,044651652X,10
21,0679419454,8
150,044651652X,1
436,0679405283,2
331,0060915544,7
323,0316602051,7
573,067086014X,7
517,0385484518,5
107,0061032069,9
200,080213825X,7
517,0879757655,7
381,0316769487,9
176,0316602051,6
431,043942089X,7
33,074343143X,8
539,1567921892,5
49,0345358791,7
25,0385484518,8
766,044661064X,5
781,0671795988,5
496,0786866314,10
189,0394565614,8
173,0679450408,6
415,043926040X,8
530,1887655816,9
722,0385484518,9
742,0460873113,8
227,081257995X,10
291,014044565X,5
306,014024669X,7
86,042513525X,10
59,0060163747,8
702,0525237704,9
540,042513525X,10
35,0316769487,6
203,042518546X,8
508,051513306X,8
119,052594530X,8
321,0226816273,7
346,0385484518,7
265,0451181301,8
325,067166333X,7
78,1570610185,7
162,0060915544,6
149,0671041177,8
636,044651652X,7
594,0385413726,9
569,0679772871,8
6,069109750X,8
495,0345342968,7
335,0316769487,9
501,0571190766,8
167,0805046984,7
498,0872864057,9
343,037575315X,10
545,0449205061,7
637,0971304521,8
458,042511984X,6
454,0966986512,9
616,042513525X,6
116,0152273220,6
692,043925325X,5
220,0525461663,10
79,0060198338,9
139,0385315023,6
348,0385419287,8
667,0897335155,8
597,325721605X,3
31,0451204476,10
235,0722514549,9
69,842044202X,8
208,076111937X,10
409,0553380478,10
370,0525938362,7
234,0060915544,10
653,0002211890,7
287,0521563305,5
97,0552998478,10
486,044661064X,9
504,0425148297,8
554,0060915544,8
278,044661064X,6
547,0553576259,10
448,0345342968,9
42,0385484518,7
627,3491711061,10
212,3895430579,10
282,0394723430,7
375,0375400508,8
499,0060915544,9
46,0375406182,7
213,0060915544,7
148,044651652X,8
731,0385424736,9
730,055320663X,4
444,0385484518,10
699,039304632X,8
417,042516313X,8
253,080213825X,4
678,0446519901,5
349,0446527165,6
581,0345342968,10
696,0345342968,10
327,0345342968,10
267,225314424X,9
493,0810945347,8
477,067088734X,8
716,0393051838,8
191,0698119738,8
660,0679405283,7
684,0374266441,4
577,044651652X,7
782,0553506501,6
721,0316769487,8
181,0399131876,8
49,0345342968,8
59,0385294638,7
12,042514755X,7
20,0671786113,7
303,0671873164,9
499,074343143X,8
751,0812579569,6
540,0316602051,9
146,0553582534,9
704,082494092X,9
643,0375422188,9
106,0802713920,8
40,346202261X,1
582,0425148297,9
337,140003163X,6
166,0316769487,8
228,0395353009,8
699,0553380478,7
202,188495619X,10
728,089480829X,10
461,089480829X,8
203,0385424736,9
328,042513525X,10
479,081631053X,8
392,0385424736,5
59,081257883X,6
91,0316769487,10
13,0679723439,9
775,1567921892,7
339,034543739X,7
327,0446527165,10
211,042516313X,6
351,2901076181,10
37,0875848702,8
497,0345342968,8
739,0385484518,8
120,0345342968,10
226,0375503862,5
661,2060000866,9
184,0345342968,8
297,067003245X,5
446,0671570331,5
453,0385424736,8
127,0060002069,7
52,0670859761,5
706,0451200438,7
152,067945232X,9
748,080213825X,7
272,055356854X,10
637,0813122171,10
448,042513024X,9
314,0060163747,10
734,0060192704,10
403,0941483088,9
426,0380809168,6
120,044661064X,6
537,0679438890,6
363,0060915544,9
733,0385484518,9
597,0060192704,8
759,0345342968,5
178,0425148297,10
19,0385484518,10
587,0345342968,9
564,0316769487,9
322,1563898586,7
30,1585671274,6
218,043942089X,8
22,159182298X,9
733,0968454402,10
479,0026301253,10
397,0394555082,6
345,051513306X,7
404,0316769487,1
272,0679410430,9
585,0679405283,5
286,0679450408,5
123,3550070772,1
225,315000067X,3
55,0385484518,10
689,0316602051,10
21,0316769487,1
141,044100508X,6
473,0345342968,10
102,014027684X,8
96,0385484518,10
670,0060915544,8
596,0060174986,9
686,0671888722,10
64,051513306X,8
143,0345342968,10
657,0060915544,10
559,346202261X,8
351,0440213320,8
439,0393051838,9
33,0679451145,8
612,0811811409,8
83,0892965681,9
569,1565121627,7
754,0553576259,7
220,0060915544,10
380,0316769487,8
34,0394895894,8
551,044651652X,1
514,0448095203,7
325,0345342968,10
250,0895656930,5
330,0385424736,7
308,0316602051,9
423,038071843X,6
392,038529932X,7
537,038071843X,7
393,1865085332,8
621,0671020307,8
360,0671020323,8
496,044651652X,8
341,0316769487,10
415,0060915544,8
29,0345342968,9
592,0553380478,8
347,0942627091,10
182,0451458001,6
268,031218087X,6
527,039304632X,4
251,0060915544,7
716,0345342968,10
387,0385424736,8
578,0446527165,6
263,0679419454,7
581,0684826631,6
647,038529932X,7
233,067144171X,5
69,185984457X,7
660,0385484518,9
78,0345342968,6
317,0060192704,8
438,0345422805,8
47,0440213320,5
50,0373483511,5
226,0385484518,10
268,0553582534,5
70,0385484518,9
342,0684802058,8
656,0805073337,9
569,0316602051,5
285,0060915544,10
605,0385484518,8
783,0451197550,7
749,042513525X,8
680,1880365669,6
259,0525937714,9
752,0375406182,5
47,038542339X,10
467,0385484518,10
317,1850153906,7
588,0060915544,10
207,0316769487,10
501,0553289314,5
378,0385424736,8
330,0060915544,10
102,0345342968,9
467,0394895894,6
691,031286101X,6
350,0345342968,9
212,0385484518,10
706,0590877437,6
403,0812216431,4
233,0385484518,9
787,0679410430,9
144,0451524802,5
701,0345401956,8
649,0752801090,8
159,0385472919,8
584,0060915544,8
584,2290324345,6
61,0921149921,5
433,0471298646,10
571,0517704927,10
100,0394744098,8
133,037312399X,7
437,0425148297,5
211,030712908X,5
669,0385482485,10
287,0385484518,8
299,0679450408,6
548,0971304521,9
217,0385424736,8
563,0945397518,7
686,0385484518,9
470,0140157352,7
488,0385424736,10
89,0679419454,10
715,0802436854,6
37,0060915544,8
377,044651652X,3
140,0060915544,9
243,8830407445,9
555,0679450408,8
630,0345342968,8
278,055358412X,8
727,0316769487,7
395,089480829X,7
182,0786868058,8
245,044651652X,6
47,0380804700,6
654,055323725X,10
734,0060527056,3
174,0399145060,9
723,0679435506,4
427,0385135548,10
397,0385484518,9
117,044651652X,10
525,0679414614,10
660,0345342968,8
62,0590877437,9
211,006009527X,9
698,0399150439,7
256,0913299545,10
554,0316769487,10
599,071671096X,8
782,0803690088,7
361,0891042857,5
82,1558506462,9
334,0385484518,7
458,0385484518,7
254,0786862556,8
501,0882899406,7
132,089480829X,10
612,0385484518,7
539,0345342968,10
352,0674445430,8
28,1564783286,8
543,0451111265,7
672,0316769487,10
295,0380017806,10
719,006109899X,9
502,0312262701,8
606,0345342968,10
218,0373029845,9
338,0373483511,9
187,0425148297,10
224,0440225183,8
271,0446355801,9
434,0515133620,10
570,055357521X,9
608,055358183X,9
634,081172123X,5
138,082175310X,8
560,082175632X,9
715,0375411089,7
761,044651652X,8
655,0515133620,8
152,0385484518,8
733,044651652X,9
103,0671795988,7
542,1558506462,8
344,044651652X,10
259,034538038X,7
754,042511984X,7
646,0446527165,7
387,0525938095,7
587,046087344X,6
795,0316769487,8
84,068880165X,9
733,087951809X,9
420,0060915544,9
506,0394569652,5
650,0767911660,9
284,089480829X,5
337,0060812540,6
20,0380804700,9
712,0684849216,2
118,0882899406,7
277,0399150439,10
335,0385096666,8
200,042513525X,10
680,0856487643,10
120,085648766X,10
791,0679435506,10
75,038079005X,7
618,0553506501,8
68,0345342968,10
519,287714142X,6
215,2253138622,7
374,089480829X,5
179,084395132X,9
207,0380804700,5
50,0393027406,8
444,0875424449,7
185,158542093X,7
593,089480829X,8
360,0060915544,10
141,0330305808,8
455,0395353009,10
510,0312950853,6
265,059055526X,5
436,002086910X,10
776,0062554468,5
478,1563898586,8
727,0316769487,8
99,038070384X,5
149,042511984X,5
543,042513525X,6
709,0451197550,7
254,0679405283,8
200,0688088686,6
622,0875963161,5
243,1551664364,5
277,0192836528,7
135,0679414614,7
30,0385424736,8
433,0671721135,8
190,156619024X,8
745,006109725X,10
43,083830642X,9
228,042513525X,10
215,0345342968,9
550,1563898586,7
445,0345342968,5
113,157064280X,5
366,0375406182,8
699,0385484518,10
41,002588591X,6
16,0060192704,9
503,0671721135,10
157,0679405283,10
61,1558687432,9
656,1567186106,7
211,1400031567,9
263,1878825003,8
36,044651652X,5
357,0618144757,8
266,044661064X,9
594,0385484518,10
222,0679450408,9
221,0316769487,7
261,1558506462,10
354,0373123558,2
96,0385484518,5
245,0060812540,8
109,0385479441,7
687,0810909340,10
401,0892552905,9
386,0375422188,7
668,0316769487,9
51,0688154484,8
356,0441225497,8
671,0440213320,7
545,080213825X,5
161,0397321651,9
528,042518546X,5
794,1561792225,9
487,1586601350,9
543,0679419454,6
118,0316602051,7
747,0394895894,8
720,156971357X,10
57,0385294638,5
16,1568362269,8
493,0316769487,10
121,0670849634,9
558,0889740445,8
630,039607507X,8
567,0871316021,9
305,0688067573,10
373,037324200X,8
180,0385484518,8
321,044651652X,5
328,080213825X,3
407,0316769487,3
348,0385484518,9
176,014044565X,5
287,0345342968,8
245,051513306X,8
799,0374106843,8
183,1400052408,8
521,0590483455,10
21,0399150439,9
714,037379083X,7
597,0060915544,10
616,037311785X,6
89,0140157352,5
322,0060915544,6
378,0060005424,8
262,0688167845,7
719,039304632X,9
334,0316769487,8
35,0394726677,10
357,1572972076,9
790,0345422805,8
188,0449205061,6
388,0812930088,8
22,1563898586,4
374,089480829X,10
355,0345373219,5
552,0345422805,7
138,0060915544,10
576,0380613255,10
194,0446527165,7
128,227724113X,7
396,0590483455,5
424,0393322432,6
445,042516313X,8
263,0060915544,10
121,0520202775,9
296,042513525X,10
717,0345405404,3
532,0954049950,10
23,044651652X,5
119,0684867982,6
524,0152273220,10
293,0393051838,6
329,0373483511,7
179,0345342968,10
125,002086910X,10
362,0070715416,10
731,0226472035,6
485,042511984X,8
160,0515133620,10
266,0060915544,7
309,0345342968,10
284,0679419454,9
501,1560762608,8
657,0679457143,5
564,0689859368,9
400,044651652X,8
67,0316769487,5
393,0345342968,9
291,0375410198,6
195,0316807192,6
29,0385484518,5
455,0399147985,8
399,069811681X,10
24,0590484141,10
642,0451204476,8
360,1563831228,8
470,0876378599,10
337,0449205061,5
113,2253062820,9
86,2253064831,9
108,0043720455,5
411,044651652X,6
657,0345422805,7
297,1564580717,9
647,0802713920,8
22,1856975770,10
272,0385315023,7
212,0385294638,5
647,1551661683,8
213,0060192704,9
62,0385484518,10
651,0385315023,8
176,0385424736,9
535,0201416964,5
15,0060915544,10
441,044651652X,10
90,0140047433,8
468,0553573993,5
732,0553801945,8
58,0679767800,7
85,377010899X,10
90,0375406182,8
497,0931328020,10
794,0060973722,8
680,0415914817,1
484,071346478X,9
522,0807072125,8
729,0929523288,7
280,0316769487,9
387,0385413726,10
782,0816716366,9
294,0385484518,10
337,0062554468,8
604,042516313X,5
641,0812579569,7
144,0316769487,5
560,0345342968,8
220,0525946772,7
255,2070494497,8
263,0679450408,8
779,0385484518,10
617,0385424736,8
503,1567186106,8
307,0517580055,10
556,0671745115,8
322,006109336X,8
722,0394502523,9
214,0609809431,9
564,1573226270,7
121,0812694333,4
223,043942089X,9
264,044095777X,9
688,0316769487,7
573,089480829X,10
158,3150080126,10
8,0060277327,10
392,0316769487,9
796,0809448610,10
669,0316769487,10
705,059093970X,5
768,0869142690,6
626,0385484518,10
238,0060915544,9
366,007554508X,5
579,013327974X,5
780,0316769487,10
583,0669208868,5
232,0671020307,6
499,0671020323,5
247,067086014X,9
545,044651652X,6
456,0553573993,7
70,0316769487,6
39,0316769487,8
433,1563898586,5
265,0679413138,7
745,074340338X,9
101,0316174211,7
123,0374266441,9
706,0385484518,10
575,0684165015,7
351,014028124X,8
583,0316769487,10
419,0934878420,5
735,0609609874,9
461,059094715X,7
619,044651652X,8
51,0345342968,10
164,080213825X,6
500,0399131876,5
639,0670272663,8
275,0895945398,7
638,0870211900,8
159,8408033700,5
220,0345342968,9
193,089480829X,8
175,0805073337,4
570,0064406768,8
379,0761535675,8
459,0385484518,8
231,080213825X,8
468,0486270661,10
518,0316769487,5
792,0394565614,6
685,0385484518,10
17,0679404864,8
7,0316769487,6
67,0345342968,10
750,042513525X,9
74,0446526339,8
762,1550549170,8
96,0679457143,8
420,0425148297,9
328,1590520378,10
534,2070754790,8
35,2253047422,8
163,0399150439,8
112,0689859368,10
750,0345342968,7
450,055358183X,8
334,0316769487,6
518,037540273X,3
172,0385484518,9
618,044651652X,10
108,0684802058,5
327,0060915544,9
83,0679767800,8
157,0929523288,9
573,089480829X,10
45,080706341X,10
267,156931778X,10
760,067102096X,7
305,0684873877,10
583,0879979968,5
55,0395655978,8
435,0440213320,8
697,0884416208,10
159,051513306X,8
84,074341148X,8
420,0140430997,10
460,0060915544,6
284,0316769487,6
569,0679419454,6
160,0316769487,7
74,0345342968,7
425,1565927184,5
120,0060192704,7
401,037326173X,8
726,051509465X,8
179,0345342968,10
438,0380804700,7
704,1558740406,9
284,155661327X,10
489,0717127974,8
108,0385484518,8
341,0670857831,5
303,0451524802,7
224,0373029136,10
687,037321720X,10
380,082174089X,5
421,0373169108,10
613,044651652X,9
703,067003195X,5
198,0152273220,5
268,055310053X,9
78,0316769487,10
666,0515130990,8
605,042516313X,8
561,2060000866,8
485,1740590929,5
771,042513024X,8
84,0375704930,7
327,0679405283,7
192,089480829X,8
334,0140506233,6
193,042513024X,8
203,0385484518,8
13,1874166188,9
720,0385484518,10
624,044651652X,7
310,0679437223,8
346,0812579569,8
679,0618154000,9
683,0345358791,8
177,8437604184,6
588,0446527165,5
148,0670899844,9
733,1886947597,6
63,0316769487,5
377,0670272663,9
245,0316769487,8
577,0316769487,10
505,0374115346,10
717,0385424736,7
354,1565927095,8
170,044040908X,5
564,0553090437,5
5,0590379305,5
85,059055526X,7
500,0670272663,5
377,067175081X,5
110,0679405283,5
589,0816728615,5
649,0895860198,5
341,157064280X,5
561,0898863171,5
207,0316769487,10
88,0316769487,10
252,0385484518,8
559,0385424736,10
484,0811811409,10
368,0875422942,5
314,0525938362,7
16,3463401347,9
541,068984154X,8
339,0679410430,9
239,044651652X,9
671,0385294638,5
774,0316769487,2
621,0451197550,7
581,015507430X,5
756,0385484518,10
64,0140243321,8
542,0312135653,8
701,0345342968,9
90,0393051870,8
697,0684868865,8
707,0316602051,9
366,044661064X,9
574,074592803X,9
327,0892817585,5
147,068982954X,10
637,0060915544,9
261,0316602051,9
112,0395428572,10
503,0060915544,7
588,039555991X,7
687,0525442936,7
195,0679422765,7
406,044021632X,3
29,0375406182,7
647,0385484518,10
560,0060192704,8
793,051513306X,2
515,020139829X,8
166,0316769487,4
526,0316602051,8
782,0385484518,9
458,0345342968,9
632,0609809431,9
689,0029227909,10
361,0060916966,8
268,0070628572,8
30,0140157352,8
670,0674880145,9
716,0688039693,10
544,0874777380,9
667,155972448X,9
268,1896160018,10
481,0345422805,9
311,0385484518,9
189,0345433351,3
375,037540273X,8
652,037575315X,5
414,0375757902,5
628,0393049922,10
710,0449206513,5
707,0515110469,5
731,0618154000,5
313,0670272663,5
271,0670874868,5
791,0679600000,5
71,0679600922,5
3,067960166X,5
607,080840475X,5
391,0811480542,5
121,081420256X,5
525,0838315291,5
759,0940450089,5
615,1561707015,5
230,0060915544,5
8,0316769487,9
483,0345342968,7
456,0072126620,9
246,0385424736,6
102,0060915544,10
505,848437386X,6
112,0062511661,9
677,156931778X,8
97,0385484518,10
338,055320971X,10
287,0811824152,8
325,1883953154,10
594,015201344X,10
341,1586601350,7
424,0345342968,8
189,0316769487,9
338,0385424736,6
606,000712614X,8
485,0333233808,8
300,0385484518,8
710,051720679X,9
280,0316769487,10
403,840101512X,10
7,158348616X,2
18,0375410198,4
123,0345342968,10
401,034543739X,10
495,0525237704,7
298,0441009840,3
323,051513306X,10
726,074321675X,10
692,0950017841,9
168,1559638095,7
238,0553573993,10
749,0394895894,9
359,0316602051,8
386,0385484518,9
534,0394557948,6
794,0399150439,9
722,0446527165,7
775,0684802058,8
170,0757301002,9
283,1573222127,5
622,0684808560,7
190,0345342968,10
360,014044050X,8
241,0449211673,7
351,0316602051,9
436,0446527165,10
183,1585671274,8
174,0394569652,7
554,0670272663,5
127,038529932X,7
58,0316769487,9
73,0375411089,8
376,068981562X,9
774,0316769487,7
304,089480829X,9
362,0809248492,9
41,0316769487,10
465,2203001097,8
489,044651652X,7
765,0671721135,5
158,091230135X,9
22,0394583590,8
476,0929523288,7
415,089480829X,7
50,0345342968,9
132,0440505941,10
265,0345358791,8
356,0060915544,9
288,0140481532,8
433,0451524802,5
646,051513306X,8
389,067944078X,10
444,0812694333,8
752,0316769487,10
592,0345342968,9
603,006020432X,8
626,0061052418,8
269,0345401956,7
361,0394565614,9
434,066932972X,8
573,0765342286,8
200,0812579569,8
460,0345342968,9
643,1584850841,8
513,034077035X,8
715,0316769487,5
692,089480829X,5
607,0253215404,9
137,044651652X,7
289,2877302709,9
413,0062511661,9
298,0811811409,5
733,080213825X,4
345,082176473X,7
392,089480829X,8
115,0679413138,7
610,0375410198,7
61,0316769487,10
512,0679405283,8
676,089480829X,9
172,0316769487,10
646,0806135794,8
68,044651652X,8
112,0345342968,7
176,0446519901,6
277,0679450408,5
351,068814120X,5
29,0062554468,8
181,0316769487,8
570,034543739X,5
322,0385424736,8
750,0679449434,7
222,089480829X,8
756,0385484518,10
245,0465081991,6
638,080213825X,10
461,0394744551,8
508,089480829X,10
233,066932972X,7
305,0882899406,5
457,0802111165,9
600,0816621128,6
354,0451181301,9
279,0316769487,8
789,0345342968,9
562,044661064X,9
709,0399150439,5
329,051509465X,9
683,089480829X,6
158,0316769487,5
229,0006161529,7
641,044651652X,10
762,0821773704,3
193,0385413726,8
627,0385413726,10
334,0446527165,10
783,0316769487,9
642,080213825X,5
776,034530277X,8
136,0385484518,8
33,0060915544,7
476,0060912553,5
17,069109750X,5
475,0345342968,10
171,0811811409,10
297,0521438780,5
558,067166218X,10
55,0767903609,10
578,044100508X,8
564,080213825X,4
607,0679422765,6
134,0380978954,9
136,038071843X,6
680,0892965681,10
145,0671526715,7
82,0375406182,4
44,0671682288,10
279,0451455789,9
339,0345402030,9
443,0515130990,8
738,0062734423,10
512,0345342968,10
590,0156027798,8
340,0316769487,10
444,039304632X,9
348,1567921892,10
785,0316769487,10
394,0812579569,9
161,0807072125,5
74,089480829X,10
642,0385484518,7
664,039923019X,9
177,0385484518,8
747,187398247X,10
354,0316769487,7
542,0889740445,6
270,0448095076,6
95,044651652X,4
97,087011798X,5
306,0786711280,7
472,0316769487,8
380,0609809431,5
86,0385316984,7
352,0345342968,8
156,1565121627,6
30,2253047422,8
31,044661064X,8
75,0316769487,7
211,080213825X,6
396,0385484518,8
774,043940987X,9
130,042513525X,5
504,0440213320,6
581,0679404864,5
784,1585744069,7
763,0345342968,7
51,037326173X,6
535,0385424736,6
451,0316602051,7
615,0399150439,8
711,0679451455,8
232,044651652X,7
710,0440213320,9
651,0671745115,8
589,0375400508,6
599,0060163747,8
2,0892965185,5
680,0684849216,6
93,0340680660,5
572,0316769487,8
580,067086014X,8
91,0671020323,5
13,042513525X,8
764,1558506462,8
670,0316769487,8
470,0385424736,10
17,0679449434,10
793,0316769487,8
776,0471298646,6
349,089480829X,5
77,078290369X,3
507,0304934305,7
174,0060915544,7
106,1576736466,1
268,1576736466,5
417,0060005424,9
467,0375726500,10
259,0394502523,10
111,0385424736,6
99,0553380478,6
245,0811811409,10
734,020172796X,9
186,0316769487,8
567,0451180488,6
644,089480829X,6
556,043942089X,9
464,038071843X,8
365,0375422188,9
75,080213825X,5
618,0385484518,7
164,0062511661,8
83,089886464X,3
300,089480829X,6
35,0375726322,3
340,089480829X,10
728,042514755X,7
167,0316769487,3
208,0590483455,6
605,0316769487,10
501,2877302709,8
703,1591292573,10
754,0226472035,6
742,0316769487,7
648,0671795988,5
214,0916076415,2
241,044651652X,8
632,0679405283,10
172,0385484518,10
11,0757301002,5
216,1586601350,10
549,0316769487,8
227,0316769487,10
30,0345358791,8
549,0448095076,4
302,0300016425,8
299,0375406182,8
303,0060915544,9
581,0060915544,9
344,0821735683,5
296,084394661X,5
223,0843948159,7
713,014044050X,8
716,0345342968,8
58,0880704977,8
125,0345342968,7
749,044651652X,8
681,1558506462,7
544,0811213234,6
156,0316769487,7
660,0385484518,7
119,074974801X,8
405,0446527165,5
170,014043531X,6
265,156931778X,5
57,0373483511,7
3,0515130990,9
700,038529932X,8
625,080213825X,5
152,0449211673,8
700,188025459X,7
47,0345342968,8
11,1842552015,5
449,0679721835,9
602,0679404864,7
494,0345342968,8
584,0425101703,9
740,0345342968,10
238,0590483455,4
469,067003195X,7
626,0375422188,6
129,0060163747,8
578,0694010391,8
722,0316769487,9
378,0380978954,9
157,0060915544,9
501,0316769487,10
383,0060544074,8
689,0385424736,8
50,1573222127,4
39,044651652X,8
707,0070531811,10
402,0345342968,10
701,042511984X,8
777,0671004131,9
650,0671020307,8
304,0671020323,8
158,0671873164,6
163,193110008X,8
500,006061725X,9
500,0394743873,8
318,0399145060,8
337,0316769487,9
788,042511984X,8
712,0395243505,9
543,0064635929,7
101,0007108389,5
463,0375400141,2
204,0399150439,8
709,1570620849,6
786,034543739X,6
224,055348687X,7
290,0385484518,4
624,843970206X,7
283,039331281X,8
787,0767903609,7
637,0515133620,9
343,0679734503,8
121,1563898586,7
445,0446526339,7
233,0060915544,7
681,0385315023,5
12,0446527165,7
589,067944078X,3
14,0684867982,2
536,0394726677,9
778,044651652X,5
180,0849944090,10
121,089480829X,10
32,044661064X,6
437,1880032597,8
96,0679451145,8
565,0684802058,6
754,0385484518,8
36,0590461265,6
361,0316769487,5
538,0931742080,8
787,0670839434,8
610,0786865334,9
236,1401019811,6
604,006092635X,6
727,0590466909,6
100,0385484518,8
602,002086910X,5
390,0316769487,1
99,0670272663,9
647,067973452X,10
542,0385484518,10
380,038097570X,7
316,1558506462,5
267,0316602051,8
228,0316769487,10
623,043942089X,8
678,059045708X,8
405,044651652X,10
384,0060915544,8
265,0689801866,8
272,0812694333,10
634,045121238X,10
582,0316769487,5
673,0060915544,9
11,0385419287,8
649,325721605X,3
277,0446527165,9
735,0060915544,9
758,0385484518,9
10,0875963161,9
708,0596004990,9
447,0399131876,8
755,042513525X,6
47,1558530185,10
696,0679450408,9
462,044661064X,10
432,0380794764,8
525,0316769487,10
392,0316769487,8
563,0399131876,6
796,0671721135,9
20,346202261X,8
292,0684135051,8
504,1565122038,7
751,3257061153,9
675,0385484518,8
383,0345342968,10
238,042511984X,8
240,0385419287,5
452,0375503862,6
785,0395174449,9
172,0425148297,10
96,051509465X,9
771,1559346590,4
258,0397321651,8
292,0316769487,7
138,0061032069,6
474,0375411089,8
527,0399150439,9
660,0679419454,7
16,0743257480,7
539,0395924944,6
314,0679404864,7
701,044021968X,9
49,0670032654,9
334,0671207148,10
441,0805073337,7
633,0060005424,7
289,0064635481,8
56,0671020307,5
648,0679438890,8
580,0345342968,9
451,067102096X,5
165,080213825X,5
692,0394723430,5
772,340414743X,7
310,044651652X,7
473,044900273X,7
